task	model	src	target	prediction	score	price	n_tokens	src_n_words
br2fr	gemini-1.5-flash	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910. 	0.906112119882058	0.0	704	8
br2fr	gemini-1.5-flash	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il était porté à apprendre les langues, son père pensa que ce dictionnaire pourrait plaire à son fils. 	0.8750491184119586	0.0	704	19
br2fr	gpt-3.5-turbo-0125	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	.	0.0530189824417986	0.0006635	749	5
br2fr	gpt-3.5-turbo-0125	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Dictionnaires : le dictionnaire Ernault 1927	0.6840097269257841	0.0006675	753	5
br2fr	gpt-3.5-turbo-0125	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 À la fin, cette bibliothèque est sur le point de disparaître.	0.4096053072062717	0.0006675	753	13
br2fr	gpt-3.5-turbo-0125	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	" Après avoir emballé, il est nécessaire de trier, et dans l'un des livres que j'ai retrouvés ""Dictionnaire breton-français"" d'Emile Ernault (1852-1938) publié en 1927."	0.8424523555239861	0.0006675	753	29
br2fr	gpt-3.5-turbo-0125	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres.	0.9528745956044744	0.0006675	753	11
br2fr	gpt-3.5-turbo-0125	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas pauvre et insignifiant.	0.898102590787648	0.0006675	753	10
br2fr	gpt-3.5-turbo-0125	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Beaucoup de mots sont cachés à l'intérieur, des mots par exemple entendus de lui par son grand-père, une Ouessantine très riche en langue.	0.644688962794151	0.0006675	753	26
br2fr	gpt-3.5-turbo-0125	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton lui-même à Saint-Brieuc et aux alentours, c'est pourquoi il avait entendu beaucoup de langage chez sa femme, car lorsqu'on apprend une langue nouvelle, on est obligé de parler et d'écouter les locuteurs natifs bretonnants.	0.9135000861800416	0.0006675	753	40
br2fr	gpt-3.5-turbo-0125	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également suivi les cours de Joseph Loth à Rennes.	0.916872158751158	0.0006675	753	10
br2fr	gpt-3.5-turbo-0125	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Il était né en 1910.	0.6980972728049911	0.0006675	753	8
br2fr	gpt-3.5-turbo-0125	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il était en train d'apprendre des langues, il pensait que ce dictionnaire pourrait plaire à son fils.	0.8459230446904714	0.0006675	753	19
fr2br	gpt-3.5-turbo-0125	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Krennlavar : geriadur Ernault 1927	0.583580890725977	0.0007765	769	5
fr2br	gpt-3.5-turbo-0125	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Emañ ar c'harr-boutin da gentañ e-barzh ma dom	0.4991819584788454	0.0007765	769	9
fr2br	gpt-3.5-turbo-0125	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Gant ar c'harradenn, ret eo dezhi dezembrañ, ha e-barzh unan eus ar c'hoarioù levrioù, kavet hon eus ar ""Geriadurig brezhoneg-gall"" d'Émile Ernault (1852-1938) bet embannet e 1927"	0.6965173694749529	0.0007765	769	26
fr2br	gpt-3.5-turbo-0125	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur levrig bihan a zo 9 centimetrad war 13,5 centimetr	0.753593839605497	0.0007765	769	11
fr2br	gpt-3.5-turbo-0125	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Ne c'hell ket bezañ lavarout e oa bihan hag hep gwerz hag hezoug	0.5171075824518238	0.0007765	769	11
fr2br	gpt-3.5-turbo-0125	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Emañ ennañ ur bed a gerioù, gerioù e oa bet klevet gantañ eus e wreg, ur verc'hed Herri, ur wreg eus ar Goëlo gant ur brezhoneg boutin	0.6270080920596863	0.0007765	769	26
fr2br	gpt-3.5-turbo-0125	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Ernault a oa bet o c'hoariñ ar brezhoneg en e-unan e Sant-Brieg pa oa bet den yaouank c'hoazh, hag evit-se e oa klevet gant c'hoarzhin e wreg, rak pa implijer ur yezh nevez eo ret kaout da gomz hag da selaou loc'heierien a-vihan	0.7545736160188907	0.0007765	769	43
fr2br	gpt-3.5-turbo-0125	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Emañ ivez bet o heuliañ kentelioù Joseph Loth e Roazhon	0.8412009459120839	0.0007765	769	11
fr2br	gpt-3.5-turbo-0125	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo va zad e 1910	0.93341025556575	0.0007765	769	7
fr2br	gpt-3.5-turbo-0125	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Gant e c'hoant da zeskiñ yezhoù, e kredas va zad e c'hellfe plijout d'he mab ar geriadurig bihan-se	0.7485989395627497	0.0007765	769	17
