task	model	src	target	prediction	score	price	n_tokens	src_n_words
fr2br	gpt-4-0613	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en deus ivez kentelioù Joseph Loth e Roazhon	0.8630553193015095	0.0073399999999999	718	11
fr2br	gpt-4-0613	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo bet ma zad e 1910	0.951177866756528	0.0073399999999999	718	7
fr2br	gpt-4-0613	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Gant ur c'hoant bras da zeskiñ yezhoù, soñjal a reas e dad e vefe plijus d'e vab ar geriadur bihan-se	0.7483230227835576	0.0073399999999999	718	17
fr2br	gpt-4-turbo-2024-04-09	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.7415895014338016	0.0071	702	5
fr2br	gpt-4-turbo-2024-04-09	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 A-benn ar fin, an adkempenn em zi a zo kazi echu	0.545337637467538	0.0071	702	9
fr2br	gpt-4-turbo-2024-04-09	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket, ret eo diwall, ha barzh unan eus ar boestoù levrioù, adkavet em eus ar ""Gerriadurig brezhoneg-galleg"" gant Émile Ernault (1852-1938) embannet e 1927"	0.7625930014126456	0.0071	702	26
fr2br	gpt-4-turbo-2024-04-09	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levr bihan eo, 9 santimetr war 13,5 santimetr	0.8062922763935285	0.0071	702	11
fr2br	gpt-4-turbo-2024-04-09	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket ez eo paour ha didalvoud	0.8612950774946853	0.0071	702	11
fr2br	gpt-4-turbo-2024-04-09	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ emañ ur bern gerioù, gerioù en doa klevet gant e wreg, un itron Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik	0.6746655557111062	0.0071	702	26
fr2br	gpt-4-turbo-2024-04-09	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket brezhoneg e-unan e Sant-Brieg pa oa dija deuet da vezañ un den deuet, setu perak en doa selaouet pizh yezh e wreg, rak pa zesker ur yezh nevez, ret eo komz ha selaou ouzh tud a-vihanik er yezh-se	0.8955526019685143	0.0071	702	43
fr2br	gpt-4-turbo-2024-04-09	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en doa ivez kentelioù Joseph Loth e Roazhon	0.8745962571743988	0.0071	702	11
fr2br	gpt-4-turbo-2024-04-09	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo ma zad e 1910	0.9574221874312182	0.0071	702	7
fr2br	gpt-4-turbo-2024-04-09	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Entanet gant deskiñ yezhoù, soñjet en doa e dad e c'hallfe ar geriadurig-se plijout d'e vab	0.7408957448913162	0.0071	702	17
fr2br	gpt-4o-2024-05-13	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Kounioù : geriadur Ernault 1927	0.655670459580947	0.00613	612	5
fr2br	gpt-4o-2024-05-13	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Diwezhatoc'h, an diloc'h e ti din a zo prest da vezañ echu	0.5222044866748166	0.00613	612	9
fr2br	gpt-4o-2024-05-13	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ paket, eo ret dizpak, hag en unan eus ar voestoù levrioù, em eus adkavet ar ""Geriadurig brezhonek-galleg"" gant Émile Ernault (1852-1938) embannet e 1927"	0.7703026760798485	0.00613	612	26
fr2br	gpt-4o-2024-05-13	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ur levrig eo a 9 santimetr war 13,5 santimetr	0.7863758317165772	0.00613	612	11
fr2br	gpt-4o-2024-05-13	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket e vefe paour ha didalvoud	0.766415316536207	0.00613	612	11
fr2br	gpt-4o-2024-05-13	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Kontañ a ra ur bern gerioù, gerioù en doa klevet digant e wreg, ur plac'h Herri, ur vaouez eus ar Goëlo gant ur yezh pinvidik	0.6354324319727278	0.00613	612	26
fr2br	gpt-4o-2024-05-13	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket ar brezhoneg e-unan e Sant-Brieg pa oa dija deuet da vezañ un den gour, setu perak en doa selaouet gant evezh yezh e wreg, rak pa zesker ur yezh nevez, eo ret komz ha selaou komzerien a-vro	0.8946476380760714	0.00613	612	43
fr2br	gpt-4o-2024-05-13	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en doa ivez kentelioù Joseph Loth e Roazhon	0.8752298053371237	0.00613	612	11
fr2br	gpt-4o-2024-05-13	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ma zad a zo ganet e 1910	0.8262336647789267	0.00613	612	7
fr2br	gpt-4o-2024-05-13	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Entanet gant deskiñ yezhoù, e dad a soñjas e c'hellje ar geriadurig-mañ plijout d'e vab	0.7952233232068282	0.00613	612	17
br2fr	claude-3-haiku-20240307	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Souvenirs : le dictionnaire d'Ernault 1927	0.9598171981098138	0.0	808	5
br2fr	claude-3-haiku-20240307	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Enfin, ce déménagement touche à sa fin ici	0.7742081665819114	0.0	808	13
br2fr	claude-3-haiku-20240307	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après avoir emballé, il faut déballer, et dans l'un des cartons de livres j'ai retrouvé le « Petit dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.9847615496486388	0.0	808	29
br2fr	claude-3-haiku-20240307	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	0.9999992774972196	0.0	808	11
br2fr	claude-3-haiku-20240307	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bien que petit, il n'en est pas moins pauvre et simple	0.6416182246858873	0.0	808	10
br2fr	claude-3-haiku-20240307	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il contient une foule de mots, des mots par exemple entendus par lui auprès de son épouse, une demoiselle Herri, une Ouelloise très riche en langue	0.9253099413291344	0.0	808	26
br2fr	claude-3-haiku-20240307	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton par lui-même à Saint-Brieuc et étant un homme cultivé, il avait donc écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il faut parler et écouter les bretonnants natifs	0.935986737357482	0.0	808	40
br2fr	claude-3-haiku-20240307	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également suivi les cours de Joseph Loth à Rennes	0.968366299065512	0.0	808	10
br2fr	claude-3-haiku-20240307	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	0.9999379064543368	0.0	808	8
br2fr	claude-3-haiku-20240307	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Étant donné son penchant pour l'apprentissage des langues, son père a pensé que ce petit dictionnaire pourrait plaire à son fils	0.9309654587470524	0.0	808	19
br2fr	claude-3-sonnet-20240229	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Vocabulaires : dictionnaire Ernod 1927	0.6813584406685427	0.0	799	5
br2fr	claude-3-sonnet-20240229	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Finalement, ce déménagement est sur le point d'être terminé	0.7875937206615926	0.0	799	13
br2fr	claude-3-sonnet-20240229	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après avoir emballé, il faut déballer, et dans une des caisses de livres, j'ai retrouvé le « Petit dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.9859294832178492	0.0	799	29
br2fr	claude-3-sonnet-20240229	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 cm sur 13,5 cm	0.9628228867595492	0.0	799	11
br2fr	claude-3-sonnet-20240229	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne veut pas dire pauvre et insignifiant	0.8892760398138149	0.0	799	10
br2fr	claude-3-sonnet-20240229	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Une foule de mots y sont couchés, des mots qu'il a par exemple entendus de son épouse, une jeune femme de Huelgoat, elle-même riche locutrice	0.8137731146452711	0.0	799	26
br2fr	claude-3-sonnet-20240229	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton tout seul à Saint-Brieuc et lui homme important, voilà pourquoi il avait écouté attentivement la langue de sa femme, car quand on apprend une nouvelle langue, on a besoin de parler et d'écouter des locuteurs natifs	0.9324426553962328	0.0	799	40
br2fr	claude-3-sonnet-20240229	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il avait aussi suivi les cours de Jozef Loth à Rennes	0.913717130722944	0.0	799	10
br2fr	claude-3-sonnet-20240229	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	1.0000000859918767	0.0	799	8
br2fr	claude-3-sonnet-20240229	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il aimait apprendre les langues, il pensait que ce petit dictionnaire pourrait plaire à son fils	0.8836712982229568	0.0	799	19
br2fr	claude-3-opus-20240229	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Souvenirs : dictionnaire d'Ernod 1927	0.925919858794904	0.0	801	5
br2fr	claude-3-opus-20240229	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Ce déménagement est enfin presque terminé	0.8490827911391936	0.0	801	13
br2fr	claude-3-opus-20240229	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après l'emballage, il faut déballer, et dans l'une des boîtes de livres j'ai retrouvé le « Dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.9691566616253572	0.0	801	29
br2fr	claude-3-opus-20240229	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	0.9999991458844706	0.0	801	11
br2fr	claude-3-opus-20240229	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas qu'il est pauvre et inesthétique	0.8950821858540017	0.0	801	10
br2fr	claude-3-opus-20240229	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il contient une multitude de mots, des mots entendus par exemple par son épouse, une demoiselle Herri, une Ouessantine au langage très riche	0.9213086232152042	0.0	801	26
br2fr	claude-3-opus-20240229	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton seul à Saint-Brieuc à l'âge adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il faut parler et écouter les bretonnants de naissance	0.9552192965712604	0.0	801	40
br2fr	claude-3-opus-20240229	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également suivi les cours de Joseph Loth à Rennes	0.9683948244366176	0.0	801	10
br2fr	claude-3-opus-20240229	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	1.0000000859918767	0.0	801	8
br2fr	claude-3-opus-20240229	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il était enclin à apprendre les langues, son père a pensé que ce petit dictionnaire pourrait plaire à son fils	0.9087765248243944	0.0	801	19
fr2br	claude-3-haiku-20240307	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Devezhioù-kozh : deskrivadur Ernault 1927	0.67925524784094	0.0	809	5
fr2br	claude-3-haiku-20240307	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Diwezhatoc'h, an emkrouestadur em zi a zo pell a vezañ graet	0.5297043828894613	0.0	809	9
fr2br	claude-3-haiku-20240307	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ pakedet, ez eus ret diballañ, hag en unan eus ar c'hestioù levrioù, en em gavet em eus ""Geriadur bihan brezhoneg-galleg"" Émile Ernault (1852-1938) embannet e 1927"	0.7581396384139569	0.0	809	26
fr2br	claude-3-haiku-20240307	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Eur levrig eo a 9 kantimetr war 13,5 kantimetr	0.778524741518688	0.0	809	11
fr2br	claude-3-haiku-20240307	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Ne sell ket bihan ouzh bezañ paour hag hep bri	0.5974530315755714	0.0	809	11
fr2br	claude-3-haiku-20240307	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ ez eus un niver bras a c'erioù, gerioù en doa klevet digant e wreg, unan demezell Herri, unan vaouez eus ar Goëlo gant ur yezh seder	0.7052640129404033	0.0	809	26
fr2br	claude-3-haiku-20240307	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en doa desket ar brezhoneg gant e-unan e Sant-Brieg pa oa dija azotet, setu perak en doa selaouet gouvezañs e wreg, rak pa zesker ur yezh nevez, eo ret komz ha selaou ar c'hrennard	0.7929220407430727	0.0	809	43
fr2br	claude-3-haiku-20240307	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Neuze e kemeras kelaouennoù Joseph Loth e Roazhon	0.7926842121025098	0.0	809	11
fr2br	claude-3-haiku-20240307	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganin amañ e oa ganet va zad e 1910	0.8250807618982009	0.0	809	7
fr2br	claude-3-haiku-20240307	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Aketik da zeskiñ yezhoù, e c'hoar a soñje e tle ar geriadur bihan-mañ plediñ gant e vab	0.7775386297108283	0.0	809	17
fr2br	claude-3-sonnet-20240229	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Soñjennoù : Jeriel Ernault 1927	0.5901734229797202	0.0	787	5
fr2br	claude-3-sonnet-20240229	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, ar sammad em zi a zo arnodennet tost	0.4815815009995339	0.0	787	9
fr2br	claude-3-sonnet-20240229	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ pakañjet, ret e vefe dispakañjout, hag en unan eus kistennow al levrioù, am bije kavet ""Ar Jeriel bremañ-gallek bihan"" a Emile Ernault (1852-1938) embannet e 1927"	0.6691084608735718	0.0	787	26
fr2br	claude-3-sonnet-20240229	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levrig bihan a 9 sant war 13,5 sant eo	0.6919039441057769	0.0	787	11
fr2br	claude-3-sonnet-20240229	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalvez ket, sioul ha divers	0.7106677672369928	0.0	787	11
fr2br	claude-3-sonnet-20240229	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Enni emañ ur yez a c'herioù, gerioù a oa klevet gant e wreg, ur plac'hig Herri, ur wreg eus ar Gouelou gant ur lavar pinvidik	0.6677211840561232	0.0	787	26
fr2br	claude-3-sonnet-20240229	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Emile Ernault en doa desket ar brezhoneg e-unan e Sant-Brieg ha hennezh dija koz, dre-se e oa selaouet gant tenn-dorn ar yez a e vreg, rak pa vez desket ur yez nevez, ret eo komz ha selaouiñ ouzh bevenerien orin	0.9311861453091798	0.0	787	43
fr2br	claude-3-sonnet-20240229	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 E heuliañ ivez a reas kelennadurioù joseph Loth e Roazhon	0.8375335067053977	0.0	787	11
fr2br	claude-3-sonnet-20240229	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet eo va zad e 1910	0.9331077695403788	0.0	787	7
fr2br	claude-3-sonnet-20240229	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Enbroet gant ar c'hoant deskiñ yezhoù, e dad a soñjas e c'hallje al levrigell-se plijadur d'e vap	0.6832658938021738	0.0	787	17
fr2br	claude-3-opus-20240229	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.7409156805609016	0.0	797	5
fr2br	claude-3-opus-20240229	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Erfin, emañ an dilouadenn da'm zi dost da vezañ echu	0.6044846516072663	0.0	797	9
fr2br	claude-3-opus-20240229	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude pakañ, ret eo divakañ, hag en unan eus ar boestoù levrioù em eus adkavet ""Geriadur bihan brezhoneg-galleg"" gant Émile Ernault (1852-1938) embannet e 1927"	0.7961730156502232	0.0	797	26
fr2br	claude-3-opus-20240229	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Ul levr bihan eo eus 9 santimetr war 13,5 santimetr	0.7825409905516032	0.0	797	11
fr2br	claude-3-opus-20240229	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Ne dalv ket bihan ez eo paour ha didalvoud	0.756174402998412	0.0	797	11
fr2br	claude-3-opus-20240229	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Un niver bras a c'herioù a zo ennañ, gerioù en devoa klevet digant e wreg, un dimezell Herri, ur plac'h eus Goueloù gant ur parlant pinvidik	0.7638074769120887	0.0	797	26
